,poster,post_date,comment_person,comment,comment_date,hashtags,type,Sentiment
582,jonasbrothers,5-12,Samantha. ,shows uk please,5-14,[],post-release,Positive
583,jonasbrothers,5-12,Bryan ,would call jonas brothers fan definitely listened song times row day great vibe,5-14,[],post-release,Positive
584,jonasbrothers,5-12,Hayleyx3jb ,always knew talk sh,5-14,[],post-release,Neutral
585,jonasbrothers,5-12,Sam_Miller ,cannot believe get see twice,5-14,[],post-release,Neutral
586,jonasbrothers,5-12,Malessa 🤩❤ ,song vibes,5-13,[],post-release,Neutral
587,jonasbrothers,5-12,AlexHayneslonelydisability ,album,5-13,[],post-release,Neutral
588,jonasbrothers,5-12,Desirée 🪩🌸🍒🫶🏻✨ ,debut little bit longer lines vines trying times happiness begins repeat,5-13,[],post-release,Positive
589,jonasbrothers,5-12,user6886850959349 ,montana sky repeat day long,5-13,[],post-release,Neutral
590,jonasbrothers,5-12,Christianne Jones329 ,thank much,5-13,[],post-release,Positive
591,jonasbrothers,5-12,Emily Mack ,nick girl since damn joes vocals matured like fine wine,5-13,[],post-release,Positive
592,jonasbrothers,5-12,victopkwgsy ,love emi,5-13,[],post-release,Positive
593,jonasbrothers,5-12,Yess Carrillo ,thanks new album,5-13,[],post-release,Positive
594,jonasbrothers,5-12,Mishel ,omg love,5-13,[],post-release,Positive
595,jonasbrothers,5-12,Stephanie Dyer ,song favorite tell much whole album means,5-13,[],post-release,Positive
596,jonasbrothers,5-12,Jaz ,vacation eyes masterpiece,5-13,[],post-release,Positive
597,jonasbrothers,5-12,morgan ,wow love nice awesome go joes bros workin,5-13,[],post-release,Positive
598,jonasbrothers,5-12,Roni 10 ,hey jon bellions voice,5-13,[],post-release,Neutral
599,jonasbrothers,5-12,Martina Ojeda Belmar ,love new album come chile,5-13,[],post-release,Positive
600,jonasbrothers,5-12,dsavageaverage ,love jonas brothers,5-13,[],post-release,Positive
601,jonasbrothers,5-12,faithmarie208 ,guys helped thought failed nursing school yet tickets care help girl,5-13,[],post-release,Positive
602,jonasbrothers,5-12,Maddy Rubler ,yes,5-13,[],post-release,Positive
603,jonasbrothers,5-12,Bri Rod ,like,5-13,[],post-release,Positive
604,jonasbrothers,5-12,Sydney Paige Young ,kidding course love jo bros,5-13,[],post-release,Positive
605,jonasbrothers,5-12,Stephanie ,absolutely love see soon,5-13,[],post-release,Positive
606,jonasbrothers,5-12,KrazyKoala ,album amazing,5-13,[],post-release,Positive
607,jonasbrothers,5-12,Brittany Crimi ,album amazing jonas brothers,5-13,[],post-release,Positive
608,jonasbrothers,5-12,Zachary Sutton-Zickafoose ,ready october,5-13,[],post-release,Positive
609,jonasbrothers,5-12,Lexi 🌻 ,absolutely amazing birthday gift thanks boys see august,5-13,[],post-release,Positive
610,jonasbrothers,5-12,dahgr8s ,love guys much,5-13,[],post-release,Positive
611,jonasbrothers,5-12,Madison Ponder ,fully obsessed every song,5-12,[],post-release,Negative
612,jonasbrothers,5-12,crissttahhh ,joe,5-12,[],post-release,Neutral
613,jonasbrothers,5-12,Bea ,master class music marketing able avoid last week,5-12,[],post-release,Negative
614,jonasbrothers,5-12,Ifunanyaife  ,yuh,5-12,[],post-release,Neutral
615,jonasbrothers,5-12,Diyahna Campbell | UGC ,album,5-12,[],post-release,Neutral
616,jonasbrothers,5-12,kelseycool ,ending album walls move cried like baby,5-12,[],post-release,Neutral
617,jonasbrothers,5-12,Olivia ,mila doherty yes,5-12,[],post-release,Positive
618,jonasbrothers,5-12,Nostalgic PeanutButt ,really feel bellion whole album song especially jonas brothers killed well done yall,5-12,[],post-release,Negative
619,jonasbrothers,5-12,Mrs.Trip ,cannot wait see august,5-12,[],post-release,Neutral
620,jonasbrothers,5-12,itsjustme_mim ,waffle house like hell yes finally,5-12,[],post-release,Negative
621,jonasbrothers,5-12,Crystal ,joejonas voice gotten perfect grittiness,5-12,[],post-release,Positive
622,jonasbrothers,5-12,Lyndsey M Bannister ,love song,5-12,[],post-release,Positive
623,jonasbrothers,5-12,Stheven Rincón ,please come colombia,5-12,[],post-release,Positive
624,jonasbrothers,5-12,Samantha Diedrich ,best album yet,5-12,[],post-release,Positive
625,jonasbrothers,5-12,Vic ,album certified bop bad song genuine got repeat,5-12,[],post-release,Negative
626,jonasbrothers,5-12,Victoria ,definitely good tunes,5-12,[],post-release,Positive
627,jonasbrothers,5-12,ash ,please come uk tour,5-12,[],post-release,Positive
628,jonasbrothers,5-12,CrashtestBeck ,love,5-12,[],post-release,Positive
629,jonasbrothers,5-12,JaMaria Rose-Hendrixson ,amazing love funk vibe definitely repeat,5-12,[],post-release,Positive
630,jonasbrothers,5-12,user2459150735288 ,love let us start tiktok dance trend guys summer vibes,5-12,[],post-release,Positive
631,jonasbrothers,5-12,Louby Lou ,bop,5-12,[],post-release,Neutral
632,jonasbrothers,5-12,Phrank ,get explicit version,5-12,[],post-release,Neutral
633,jonasbrothers,5-12,Amanda ,album awesome great vibes listened work night last night,5-12,[],post-release,Positive
634,jonasbrothers,5-12,Vic ,apriciet done,5-12,[],post-release,Neutral
635,jonasbrothers,5-12,Vic ,super,5-12,[],post-release,Positive
636,jonasbrothers,5-12,priscilla🪩 ,jon bellion better get recognition deserves,5-12,[],post-release,Positive
637,jonasbrothers,5-12,harry is Louis's baby ,nick cute,5-12,[],post-release,Positive
638,jonasbrothers,5-12,Tiffany Shantel Molloy ,congrats album absolute fire cannot wait tour,5-12,[],post-release,Positive
639,jonasbrothers,5-12,Josh loves me not u 🫶😘 ,thought joejonas making mirror first,5-12,[],post-release,Neutral
640,jonasbrothers,5-12,☽ Melissa ☾ ,please one montana sky,5-12,[],post-release,Positive
641,jonasbrothers,5-12,Vicky Sherbet ,love song,5-12,[],post-release,Positive
642,jonasbrothers,5-12,SplashDog ,need watch justin rides yt review song even dances nice see red carpet,5-12,[],post-release,Positive
643,jonasbrothers,5-12,Jessica C. ,celebs truly believe guys would fun amazing album see august detroit excited,5-12,[],post-release,Positive
644,jonasbrothers,5-12,Bee ,get attractive,5-12,[],post-release,Positive
645,jonasbrothers,5-12,Daniel ,one heard selena f r e,5-12,[],post-release,Neutral
646,jonasbrothers,5-12,Heather Welling ,repeat day guys local stores stock yet,5-12,[],post-release,Neutral
647,jonasbrothers,5-12,🌞beth💚 ,album absolute masterpiece,5-12,[],post-release,Positive
648,jonasbrothers,5-12,Katie Love Smith ,much better promo waffle house thought different song hooked,5-12,[],post-release,Positive
649,jonasbrothers,5-12,Andrea ,top,5-12,[],post-release,Positive
650,jonasbrothers,5-12,cam (little mix’ version) 🤍 ,fancy joe,5-12,[],post-release,Neutral
651,jonasbrothers,5-12,TheJoshBarboza ,one people bought autograph cd,5-12,[],post-release,Neutral
652,jonasbrothers,5-12,Perc ,actually love little much,5-12,[],post-release,Positive
653,jonasbrothers,5-12,Beautiful Beast ,love,5-12,[],post-release,Positive
654,jonasbrothers,5-12,Tone ,album perfect impossible use one favorite,5-12,[],post-release,Positive
655,jonasbrothers,5-12,sof ,daddys,5-12,[],post-release,Neutral
656,jonasbrothers,5-12,Isabela Moura ,proud,5-12,[],post-release,Positive
657,jonasbrothers,5-12,Vikki ,job bellion core clear,5-12,[],post-release,Positive
658,jonasbrothers,5-12,ganasaludyvida ,love,5-12,[],post-release,Positive
659,jonasbrothers,5-12,JoyfulGirl ,stayed late year old listen new album dropped love,5-12,[],post-release,Positive
660,jonasbrothers,5-12,saphia ,poor kevin,5-12,[],post-release,Negative
661,jonasbrothers,5-12,coco ,please come belfast,5-12,[],post-release,Positive
662,jonasbrothers,5-12,Balletdancer06 ,love songs guys amazing jonas brothers joejonas nick jonas kevin jonas,5-12,[],post-release,Positive
663,jonasbrothers,5-12,Miss Marple 💚❤😜 ,fantastic song keep,5-12,[],post-release,Positive
664,jonasbrothers,5-12,🤫 ,cool,5-12,[],post-release,Positive
665,jonasbrothers,5-12,🤍CJ🤍 ,congrats new album jonas jonas brothers kevin jonas nick jonas joejonas,5-12,[],post-release,Positive
666,jonasbrothers,5-12,Sara cornell ,thanks making great album,5-12,[],post-release,Positive
667,jonasbrothers,5-12,stef ,hannah wood bop,5-12,[],post-release,Neutral
668,jonasbrothers,5-12,Chelsea Dalgliesh ,zoe kevins time,5-12,[],post-release,Neutral
669,jonasbrothers,5-12,Meli (Taylor's Version) ✨ ,song new mood,5-12,[],post-release,Neutral
670,jonasbrothers,5-12,Lauren Leigh ,love song much looking forward seeing guys play live toronto,5-12,[],post-release,Positive
671,jonasbrothers,5-12,Serena ray ,vacation eyes got hooked,5-12,[],post-release,Neutral
672,jonasbrothers,5-12,GenGirl09 ,great album,5-12,[],post-release,Positive
673,jonasbrothers,5-12,Reannone Harper-Leig ,song constantly repeat head,5-12,[],post-release,Neutral
674,jonasbrothers,5-12,dianna ,yes,5-12,[],post-release,Positive
675,jonasbrothers,5-12,Doc Wright Lamb ,funny,5-12,[],post-release,Positive
676,jonasbrothers,5-12,Mendesfan223 love 🌸😽 ,,5-12,[],post-release,Neutral
677,jonasbrothers,5-12,Ferry ,please continue exude excellent charm,5-12,[],post-release,Positive
678,jonasbrothers,5-12,Brittney Arnold ,going album repeat,5-12,[],post-release,Neutral
679,jonasbrothers,5-12,DoubleEndedFist ,republicans,5-12,[],post-release,Neutral
680,jonasbrothers,5-12,serafina199100 ,love guys happy album release day,5-12,[],post-release,Positive
681,jonasbrothers,5-12,Cubieange ,love summer baby walls omg,5-12,[],post-release,Positive
682,jonasbrothers,5-12,biancatolken ,,5-12,[],post-release,Neutral
683,jonasbrothers,5-12,AN ,loving album,5-12,[],post-release,Positive
684,jonasbrothers,5-12,Rebeka Herr ,album,5-12,[],post-release,Neutral
685,jonasbrothers,5-12,Michael Joseph Palazzola ,waiting album boys nick jonas joejonas kevin jonas jonas brothers,5-12,[],post-release,Neutral
686,jonasbrothers,5-12,sierraxshepherd ,obsesseed,5-12,[],post-release,Neutral
687,jonasbrothers,5-12,Sarah Harriet ,,5-12,[],post-release,Neutral
688,jonasbrothers,5-12,Sonia D ,excitement little girl comes car infectious,5-12,[],post-release,Positive
689,jonasbrothers,5-12,Syd ,waiting tiktok jon bellion,5-12,[],post-release,Neutral
690,jonasbrothers,5-12,Nia ,golden vocals,5-12,[],post-release,Neutral
691,jonasbrothers,5-12,Mrs. V 🍎👩🏼‍🏫 ,sarah new album,5-12,[],post-release,Neutral
692,jonasbrothers,5-12,Leebhaby ,,5-12,[],post-release,Neutral
693,jonasbrothers,5-12,Jess Coviello ,want go waffle house,5-12,[],post-release,Positive
694,jonasbrothers,5-12,sara ,love little bird love album,5-12,[],post-release,Positive
695,jonasbrothers,5-12,Morgan ,love album sounds amazing congrats guys proud keep good work,5-12,[],post-release,Positive
696,jonasbrothers,5-12,Destinymichelevinson ,see august,5-12,[],post-release,Neutral
697,jonasbrothers,5-12,oliviaalyles ,see guys lexington,5-12,[],post-release,Neutral
698,jonasbrothers,5-12,Grace (taylor’s version) 🤍 ,murren stopped listening,5-12,[],post-release,Negative
699,jonasbrothers,5-12,Natalie Neely ,truly best album ever skips,5-12,[],post-release,Positive
700,jonasbrothers,5-12,NotSoFunnyComedian ,vibe,5-12,[],post-release,Neutral
701,jonasbrothers,5-12,PineappleQueen Gaming ,love song,5-12,[],post-release,Positive
702,jonasbrothers,5-12,atowey89 ,wait buy album later tik tok live fun,5-12,[],post-release,Positive
703,jonasbrothers,5-12,Jenna Leigh-Raine ,copy hall oats,5-12,[],post-release,Neutral
704,jonasbrothers,5-12,Taylor Breige Young ,love kevin chilling putting arm around show something since really singing much,5-12,[],post-release,Positive
705,jonasbrothers,5-12,Sam Louise Dawson ,,5-12,[],post-release,Neutral
706,jonasbrothers,5-12,Fernanda García ,yes,5-12,[],post-release,Positive
707,jonasbrothers,5-12,ModernPurnile ,best song ever,5-12,[],post-release,Positive
708,jonasbrothers,5-12,lisalisalisa ,thanks releasing birthday,5-12,[],post-release,Positive
709,jonasbrothers,5-12,xinyi ♡ ,new fav album non stop,5-12,[],post-release,Positive
710,jonasbrothers,5-12,perrypresents ,loving album much,5-12,[],post-release,Positive
711,jonasbrothers,5-12,Sanaa xx ,,5-12,[],post-release,Neutral
712,jonasbrothers,5-12,Michaela Lewis ,boys,5-12,[],post-release,Neutral
713,jonasbrothers,5-12,cee tee ,ate,5-12,[],post-release,Neutral
714,jonasbrothers,5-12,iman ,obsessed congratulations,5-12,[],post-release,Positive
715,jonasbrothers,5-12,Meg ,kevin ever get sing,5-12,[],post-release,Neutral
716,jonasbrothers,5-12,ladym24l ,love album fire jonas brothers,5-12,[],post-release,Positive
717,jonasbrothers,5-12,Ya Bish ,incredible cannot wait see live,5-12,[],post-release,Neutral
718,jonasbrothers,5-12,gemma ,australia,5-12,[],post-release,Neutral
719,jonasbrothers,5-12,bere mtz ,favorite brothers,5-12,[],post-release,Positive
720,jonasbrothers,5-12,Marie Reitan ,amazing album,5-12,[],post-release,Positive
721,jonasbrothers,5-12,HoneybeeandBrie ,get song head excited see la,5-12,[],post-release,Positive
722,jonasbrothers,5-12,Anna Schnell ,love please come south africa,5-12,[],post-release,Positive
723,jonasbrothers,5-12,Mayra ,loved,5-12,[],post-release,Positive
724,jonasbrothers,5-12,Amber Brown McElroy ,super stoked got tickets sac sept,5-12,[],post-release,Positive
725,jonasbrothers,5-12,Jojo.Bilene ,omg song candy crush saga,5-12,[],post-release,Negative
726,jonasbrothers,5-12,Kayla Hope ,montana sky gives goosebumps,5-12,[],post-release,Neutral
727,jonasbrothers,5-12,Rosie Smith ,please come australia,5-12,[],post-release,Positive
728,jonasbrothers,5-12,Giaa Fuentes ,blessed continue new journey proud guys music everything life feel concept every song,5-12,[],post-release,Positive
729,jonasbrothers,5-12,Erika ,joe always brings energy,5-12,[],post-release,Positive
730,jonasbrothers,5-12,222 ,already repeat,5-12,[],post-release,Neutral
731,jonasbrothers,5-12,Jan.ss2 ,incredible amazing,5-12,[],post-release,Positive
732,jonasbrothers,5-12,Aimee 🦋🔮⭐🎤 ,top waffle house vacation eyes summer hamptons summer baby little bird,5-12,[],post-release,Positive
733,jonasbrothers,5-12,Wina Dharmesti ,want guys know love new released album much thank beautiful tunes new fan,5-12,[],post-release,Positive
734,jonasbrothers,5-12,audrey ,proud every way possible put shows masterpiece beginning end thank love endlessly,5-12,[],post-release,Positive
735,jonasbrothers,5-12,Mariana Zapién ,already playlists,5-12,[],post-release,Neutral
736,jonasbrothers,5-12,k e l l y ,grammy,5-12,[],post-release,Neutral
737,jonasbrothers,5-12,𝓑𝓻𝓲𝓽𝓽𝓮𝓷𝔂𝓓𝓮𝓷𝓲𝓼𝓮 ,hey google play album,5-12,[],post-release,Positive
738,jonasbrothers,5-12,𝓑𝓻𝓲𝓽𝓽𝓮𝓷𝔂𝓓𝓮𝓷𝓲𝓼𝓮 ,listening album repeat beach tomorrow,5-12,[],post-release,Neutral
739,jonasbrothers,5-12,Briana Resendez ,congratulations created another masterpiece proud,5-12,[],post-release,Positive
740,jonasbrothers,5-12,Breanna Roth ,little bird made friend cry,5-12,[],post-release,Neutral
741,jonasbrothers,5-12,Tiktoker ,happy release,5-12,[],post-release,Positive
742,jonasbrothers,5-12,Tammy ,incredible,5-12,[],post-release,Neutral
743,jonasbrothers,5-12,Hope Denney ,finally,5-12,[],post-release,Neutral
744,jonasbrothers,5-12,Pola Sas155 ,love album,5-12,[],post-release,Positive
745,jonasbrothers,5-12,Allison de La Tour ,cannot wait see guys vegas flying see alaska,5-12,[],post-release,Neutral
746,jonasbrothers,5-12,ivetteurzua2001 ,cannot wait live la,5-12,[],post-release,Neutral
747,jonasbrothers,5-12,Sophia Pope ,truly masterpiece cannot wait phx show,5-12,[],post-release,Positive
748,jonasbrothers,5-12,Veronica ,listened album repeat,5-12,[],post-release,Neutral
749,jonasbrothers,5-12,Sofia León ,pround,5-12,[],post-release,Neutral
750,jonasbrothers,5-12,Haley Gettys ,love,5-12,[],post-release,Positive
751,jonasbrothers,5-12,Mariah ,jonas brothers album going repeat everyday forever,5-12,[],post-release,Neutral
752,jonasbrothers,5-12,Hailey ,album special forever grateful able hear months ago thank coming back us love loads,5-12,[],post-release,Positive
753,jonasbrothers,5-12,Gabbie Louise Freema ,comeback guys real,5-12,[],post-release,Neutral
754,jonasbrothers,5-12,Ashley ,proud love much,5-12,[],post-release,Positive
755,jonasbrothers,5-12,DAISY^_^ ,cannot wait see guys chicago,5-12,[],post-release,Neutral
756,jonasbrothers,5-12,Jaime Kay ,good,5-12,[],post-release,Positive
757,jonasbrothers,5-12,baberuh ,,5-12,[],post-release,Neutral
758,jonasbrothers,5-12,alyg822 ,cannot wait thank coming back really loving seeing three matured professionally also families,5-12,[],post-release,Positive
759,jonasbrothers,5-12,🫶🏽 ,listened little bird sweetest song cannot believe girl dads,5-12,[],post-release,Neutral
760,jonasbrothers,5-12,lanaxparrillaxwife ,listened love,5-12,[],post-release,Positive
761,jonasbrothers,5-12,Stephanie Strand ,reepeeat,5-12,[],post-release,Neutral
762,jonasbrothers,5-12,_itssbevy ,love listening little bird repeat,5-12,[],post-release,Positive
763,jonasbrothers,5-12,Frances Middleton ,seeing guys together happy music makes happy loved watching journey back,5-12,[],post-release,Positive
764,jonasbrothers,5-12,Paola Ivellisse ,cried listening little bird,5-12,[],post-release,Negative
765,jonasbrothers,5-12,Hailey Albright ,celebrate summer baby walls might top three congrats guys love,5-12,[],post-release,Positive
766,jonasbrothers,5-12,Denise Fortin ,sad get presale code,5-12,[],post-release,Negative
767,jonasbrothers,5-12,Stephanie! ,already obsessed,5-12,[],post-release,Negative
768,jonasbrothers,5-12,janice ,ep excited,5-12,[],post-release,Positive
769,jonasbrothers,5-12,Hannahm15 ,excited nyc august,5-12,[],post-release,Positive
770,jonasbrothers,5-12,Kristinaseesyou ,ooh early talented like music,5-12,[],post-release,Positive
771,jonasbrothers,5-12,Aj ,excited,5-12,[],post-release,Positive
772,jonasbrothers,5-12,Lexi ,releasing birthday,5-12,[],post-release,Neutral
773,jonasbrothers,5-12,maddie :) ,album summer,5-12,[],post-release,Neutral
774,jonasbrothers,5-12,Marivi 🤭 ,greetings caracas venezuela greatly appreciated,5-12,[],post-release,Positive
775,jonasbrothers,5-12,Renee ,cannot wait hear love live,5-12,[],post-release,Negative
776,jonasbrothers,5-12,Melzz ,love guys,5-12,[],post-release,Positive
777,jonasbrothers,5-12,mnicole 💋⸆⸉ ,already listening,5-12,[],post-release,Neutral
778,jonasbrothers,5-12,Fabian ,fire,5-12,[],post-release,Negative
779,jonasbrothers,5-12,Vandita (Superstar TV ✨) ,faves,5-12,[],post-release,Neutral
780,jonasbrothers,5-12,Jessica Sidney ,obsessed little bird,5-12,[],post-release,Negative
781,jonasbrothers,5-12,user6517358475625 ,cannot wait see guys,5-12,[],post-release,Neutral
782,jonasbrothers,5-12,Emily McKenzie Reibe ,love,5-12,[],post-release,Positive
783,jonasbrothers,5-12,Jenna Hernandez ,wowowowow actually early,5-12,[],post-release,Neutral
784,jonasbrothers,5-12,Ashton Davidson ,official album summer definitely summer vibes,5-12,[],post-release,Positive
785,jonasbrothers,5-12,Lilyannaaaaa ,favorites fr,5-12,[],post-release,Positive
786,jonasbrothers,5-12,Tiffany Goehring ,omg early,5-12,[],post-release,Neutral
787,jonasbrothers,5-12,molly ,album feels,5-12,[],post-release,Neutral
788,jonasbrothers,5-12,molly ,little bird tearing,5-12,[],post-release,Neutral
789,jonasbrothers,5-12,molly ,summer baby song summer,5-12,[],post-release,Neutral
790,jonasbrothers,5-12,Izzy Shrout ,drill happy listening anything else weeks,5-12,[],post-release,Positive
791,jonasbrothers,5-12,laura.l0967 ,fisrt get hi plz,5-12,[],post-release,Positive
792,jonasbrothers,5-12,Camila Carrer ,come brazil,5-12,[],post-release,Neutral
793,jonasbrothers,5-12,user3509384160016 ,,5-13,[],post-release,Neutral
794,jonasbrothers,5-12,lynn ,walls uma experincia extracorprea espero poder ouvi la ao vivasso aqui brasil,5-12,[],post-release,Neutral
795,jonasbrothers,5-12,VICTORIA🧠 LA ASPIRACIONAL💡 ,aqu seguimos,5-12,[],post-release,Neutral
796,jonasbrothers,5-12,NicoleBerousek ,,6d ago ,[],post-release,Neutral
797,jonasbrothers,5-12,May20 ,,6-6,[],post-release,Neutral
798,jonasbrothers,5-12,user9754513423733 ,joe,6-6,[],post-release,Neutral
799,jonasbrothers,5-12,iarrmim5 ,lembra essa msica de algum canto zangetsu exe,6-1,[],post-release,Neutral
800,jonasbrothers,5-12,Alferjhen Jimenez ,music,5-29,[],post-release,Neutral
801,jonasbrothers,5-12,andre ,qui dalla parodia di favij e ipantellas,5-24,[],post-release,Neutral
802,jonasbrothers,5-12,auroraricceri ,,5-23,[],post-release,Neutral
803,jonasbrothers,5-12,Verónica Isabel Cumplido Ramos ,,5-20,[],post-release,Neutral
804,jonasbrothers,5-12,て ゆ ち ゃ 🛹 ♡ ,vip,5-19,[],post-release,Positive
805,jonasbrothers,5-12,て ゆ ち ゃ 🛹 ♡ ,,5-19,[],post-release,Neutral
806,jonasbrothers,5-12,Carmen💥 ,el disco genial pero ahora toca venir espaa,5-17,[],post-release,Positive
807,jonasbrothers,5-12,linazarlenga ,bravissimo una bellissima voce,5-14,[],post-release,Neutral
808,jonasbrothers,5-12,Ai🖤 ,los amo,5-14,[],post-release,Neutral
809,jonasbrothers,5-12,الفلاحة في ايطاليا ,tam,5-14,[],post-release,Neutral
810,jonasbrothers,5-12,Katherine Valcar ,okey los espero en colombia digo mas,5-14,[],post-release,Neutral
811,jonasbrothers,5-12,Lydia Dwumaah ,,5-14,[],post-release,Neutral
812,jonasbrothers,5-12,Ana Alexandra 💗 ,,5-14,[],post-release,Neutral
813,jonasbrothers,5-12,DJ RACHID 🎻🎸🎹🪘🎤🎬 ,,5-14,[],post-release,Neutral
814,jonasbrothers,5-12,tustaicumme ,,5-14,[],post-release,Neutral
815,jonasbrothers,5-12,Giupy ,bravissimo mi sono sempre piaciuti le sue canzoni e la sua voce,5-14,[],post-release,Neutral
816,jonasbrothers,5-12,Carol Stephani ,hacen tan feliz,5-14,[],post-release,Neutral
817,jonasbrothers,5-12,Lu ,,5-14,[],post-release,Neutral
818,jonasbrothers,5-12,Mica Selma ,los amo,5-14,[],post-release,Neutral
819,jonasbrothers,5-12,Daniela Ortiz ,los amo son lo mejor que existe,5-13,[],post-release,Neutral
820,jonasbrothers,5-12,Adriaaaanavg ,los amo,5-13,[],post-release,Neutral
821,jonasbrothers,5-12,amy😍😘 ,,5-13,[],post-release,Neutral
822,jonasbrothers,5-12,GigiHadid❣️Taylor swift 1989💙 ,alegra muchsimo que estn bien los imagino el mundo sin ellos los aprecio mucho,5-13,[],post-release,Negative
823,jonasbrothers,5-12,Diana Romero M. ,basta que canso de amarlos,5-13,[],post-release,Neutral
824,jonasbrothers,5-12,Ada Ríos ,,5-13,[],post-release,Neutral
825,jonasbrothers,5-12,Bibi Lemus ,,5-13,[],post-release,Neutral
826,jonasbrothers,5-12,Ldgarcia_ ,basta demasiado guapos,5-13,[],post-release,Neutral
827,jonasbrothers,5-12,Vale 💜 ,el nuevo lbum es perfecto como ellos,5-13,[],post-release,Positive
828,jonasbrothers,5-12,CarolinaB ,,5-13,[],post-release,Neutral
829,jonasbrothers,5-12,Cami Alcaraz ,,5-13,[],post-release,Neutral
830,jonasbrothers,5-12,Paola Diaz Villanuev ,,5-13,[],post-release,Neutral
831,jonasbrothers,5-12,Gabriel Lima ,since com eles k,5-13,[],post-release,Neutral
832,jonasbrothers,5-12,Erica ,,5-12,[],post-release,Neutral
833,jonasbrothers,5-12,ltsLozza ,jane,5-12,[],post-release,Neutral
834,jonasbrothers,5-12,Jamaal ,,5-12,[],post-release,Neutral
835,jonasbrothers,5-12,PAULO HENRIQUE ,,5-12,[],post-release,Neutral
836,jonasbrothers,5-12,Danalit ,,5-12,[],post-release,Neutral
837,jonasbrothers,5-12,tha ,lindos,5-12,[],post-release,Neutral
838,jonasbrothers,5-12,Meli (Taylor's Version) ✨ ,,5-12,[],post-release,Neutral
839,jonasbrothers,5-12,Mari Botelho ,,5-12,[],post-release,Neutral
840,jonasbrothers,5-12,LemonPellie🍋 ,aurelia,5-12,[],post-release,Neutral
841,jonasbrothers,5-12,María José Sánchez ,,5-12,[],post-release,Neutral
842,jonasbrothers,5-12,HelenStephanie ,,5-12,[],post-release,Neutral
843,jonasbrothers,5-12,Jacqueline Antunes ,amo vcs,5-12,[],post-release,Neutral
844,jonasbrothers,5-12,Б‘юті Блогер 💄🇺🇦 ,,5-12,[],post-release,Neutral
845,jonasbrothers,5-12,bookandblanket ,come brazil,5-12,[],post-release,Neutral
846,jonasbrothers,5-12,trofy🌻 ,,5-12,[],post-release,Neutral
847,jonasbrothers,5-12,user1462229437813 ,,5-12,[],post-release,Neutral
848,jonasbrothers,5-12,Vanessa Rodriguez ,los amo,5-12,[],post-release,Neutral
849,jonasbrothers,5-12,KaryHerto💖 ,,5-12,[],post-release,Neutral
850,jonasbrothers,5-12,Marche✨ ,,5-12,[],post-release,Neutral
851,jonasbrothers,5-12,Mariann Mtz ,los amo ya vengan gdl,5-12,[],post-release,Neutral
852,jonasbrothers,5-12,Shiky___ ,,5-12,[],post-release,Neutral
853,jonasbrothers,5-12,Rosie ,los tqm,5-12,[],post-release,Neutral
854,jonasbrothers,5-12,kay ,songs short,5-15,[],post-release,Neutral
855,jonasbrothers,5-12,Aoifesgotbeef ,hope reincarnated waffle,5-12,[],post-release,Positive
856,jonasbrothers,5-12,JustObserving ,missed trick waffle house,5-12,[],post-release,Negative
857,jonasbrothers,5-12,mustbeparanoid.0 ,listen cool songs short,5-12,[],post-release,Positive
858,jonasbrothers,5-12,elea ,begging another tour rotating stage,5-12,[],post-release,Neutral
859,jonasbrothers,5-12,gabi_ace ,come dr,5-12,[],post-release,Neutral
860,jonasbrothers,5-12,Sav ,annoyed artists making albums full songs like cmon,5-12,[],post-release,Neutral
861,jonasbrothers,5-12,A N N A ,jonas brothers check tiktok old litle baby love waffel house,5-12,[],post-release,Positive
862,jonasbrothers,5-12,Alondra ,streaming night,5-12,[],post-release,Neutral
863,jonasbrothers,5-12,Kir ,hey besties,5-12,[],post-release,Neutral
864,jonasbrothers,5-12,TS🩵MidnightMaya🩵Hs ,ah first love guys,5-12,[],post-release,Positive
865,jonasbrothers,5-12,卍bean卍 ,guy actor bruno midway,5-27,[],post-release,Neutral
866,jonasbrothers,5-12,Aliya ,camp rock,5-14,[],post-release,Neutral
867,jonasbrothers,5-12,Mia Mitchell ,love song,5-12,[],post-release,Positive
868,jonasbrothers,5-12,Christina ⭐️ ,love album,5-12,[],post-release,Positive
869,jonasbrothers,5-12,♾️ ,yay,5-12,[],post-release,Positive
870,jonasbrothers,5-12,Alygirl ,,1d ago ,[],post-release,Neutral
871,jonasbrothers,5-12,Машка ,bella swan,5-27,[],post-release,Neutral
872,jonasbrothers,5-12,mascaraqueen ,,5-15,[],post-release,Neutral
873,jonasbrothers,5-12,Rachel Lunt-Travis ,beth ugc smm,5-14,[],post-release,Neutral
874,jonasbrothers,5-12,KellyRenee ,,5-13,[],post-release,Neutral
875,jonasbrothers,5-12,Proudbeingtobisexaul 🏳️‍🌈💍 ,,5-12,[],post-release,Neutral
876,jonasbrothers,5-12,Quëën Ydnalèm ,,5-12,[],post-release,Neutral
877,jonasbrothers,5-12,eva posner 💋💋 ,ellie,5-12,[],post-release,Neutral
878,jonasbrothers,5-12,Mikey Slang ,,5-12,[],post-release,Neutral
879,jonasbrothers,5-12,yasminabdelfatah31 ,,5-12,[],post-release,Neutral
880,jonasbrothers,5-12,saharah👸🏽 ,,5-12,[],post-release,Neutral
881,jonasbrothers,5-12,Lisa ,,5-12,[],post-release,Neutral
882,jonasbrothers,5-12,El ,lizzy,5-12,[],post-release,Neutral
