,poster,post_date,comment_person,comment,comment_date,hashtags,type,Sentiment
1134,jonasbrothers,1-30,edna_paola19 ,guapos,1-31,[],pre-release,Neutral
1135,jonasbrothers,1-30,NataliaRoPe ,elena rodriguez pero bueno,1-31,[],pre-release,Neutral
1136,jonasbrothers,1-30,silviamb30 ,ah encanta,1-31,[],pre-release,Neutral
1137,jonasbrothers,1-30,tathyzaldana ,ya quiero escuchar esto,1-31,[],pre-release,Neutral
1138,jonasbrothers,1-30,tathyzaldana ,nick mi crush desde el,1-31,[],pre-release,Negative
1139,jonasbrothers,1-30,A. ,,1-31,[],pre-release,Neutral
1140,jonasbrothers,1-30,Ally 🤍 ,selflovenina lebe wieder,1-31,[],pre-release,Neutral
1141,jonasbrothers,1-30,alu🎸 ,,1-31,[],pre-release,Neutral
1142,jonasbrothers,1-30,joujou_alee ,gracias,1-31,[],pre-release,Neutral
1143,jonasbrothers,1-30,Fer Arévalo 🌙 ,,1-31,[],pre-release,Neutral
1144,jonasbrothers,1-30,Marce 마르셀라 ,feli de mayo,1-31,[],pre-release,Neutral
1145,jonasbrothers,1-30,Lauren Anderson ,ommg,1-31,[],pre-release,Neutral
1146,jonasbrothers,1-30,Cristina ,que bendicin,1-31,[],pre-release,Neutral
1147,jonasbrothers,1-30,Itszury ,ya quiero ese lbum,1-31,[],pre-release,Neutral
1148,jonasbrothers,1-30,Enyi Gómez ,la mejor fecha may,1-31,[],pre-release,Neutral
1149,jonasbrothers,1-30,Jael Velasquez ,,1-31,[],pre-release,Neutral
1150,jonasbrothers,1-30,Shey💜✨ ,,1-31,[],pre-release,Neutral
1151,jonasbrothers,1-30,Maryyyyyyyy ,cinco de mayo,1-31,[],pre-release,Neutral
1152,jonasbrothers,1-30,Valen Magnani ,,1-31,[],pre-release,Neutral
1153,jonasbrothers,1-30,Vane Al ,,1-31,[],pre-release,Neutral
1154,jonasbrothers,1-30,♡ Kiari ♡ ,per,1-31,[],pre-release,Neutral
1155,jonasbrothers,1-30,♡ Kiari ♡ ,per vengan,1-31,[],pre-release,Neutral
1156,jonasbrothers,1-30,Clair Ivette ,,1-31,[],pre-release,Neutral
1157,jonasbrothers,1-30,Sofia León ,,1-31,[],pre-release,Neutral
1158,jonasbrothers,1-30,Sarahí 🌙 ,pa cuando en latam,1-31,[],pre-release,Neutral
1159,jonasbrothers,1-30,MilagrosBelen95alarcon ,para cundo argentina,1-31,[],pre-release,Neutral
1160,jonasbrothers,1-30,werlynmandujano96 ,muero quiero concierto en per,1-31,[],pre-release,Neutral
1161,jonasbrothers,1-30,MayCarramanho ,j amei,1-31,[],pre-release,Neutral
1162,jonasbrothers,1-30,Viviany santos ,come brazil,1-31,[],pre-release,Neutral
1163,jonasbrothers,1-30,Stephanny Ortiz Cruz ,,1-31,[],pre-release,Neutral
1164,jonasbrothers,1-30,Rebeca Ferreroni ,come brazil,1-31,[],pre-release,Neutral
1165,jonasbrothers,1-30,Diana Romero M. ,divinos,1-31,[],pre-release,Neutral
1166,jonasbrothers,1-30,Paulina Martel Dorantes ,,1-31,[],pre-release,Neutral
1167,jonasbrothers,1-30,Pau🦋 ,ya,1-31,[],pre-release,Neutral
1168,jonasbrothers,1-30,Dani Basilio ,j podem vir pro brasil hein,1-31,[],pre-release,Neutral
1169,jonasbrothers,1-30,Paola Diaz Villanuev ,,1-31,[],pre-release,Neutral
1170,jonasbrothers,1-30,Lety ,,1-31,[],pre-release,Neutral
1171,jonasbrothers,1-30,lima_debs ,finalmente vocs podem sumir,1-31,[],pre-release,Neutral
1172,jonasbrothers,1-30,STEPHANY ,,1-31,[],pre-release,Neutral
1173,jonasbrothers,1-30,Cam 🌈 ,qu bendicin estos hombres,1-31,[],pre-release,Neutral
1174,jonasbrothers,1-30,coucouddie ,,1-31,[],pre-release,Neutral
1175,jonasbrothers,1-30,A n i 🙊 ,les amo pero ya vengan ecuador,1-31,[],pre-release,Neutral
1176,jonasbrothers,1-30,MelGR ,,1-31,[],pre-release,Neutral
1177,jonasbrothers,1-30,Ayla Fernanda ,come brazil,1-31,[],pre-release,Neutral
1178,jonasbrothers,1-30,Melissa Sidorchuk ,praying guys come edmonton alberta tour joejonas nick jonas kevin jonas jonas brothers,3-20,[],pre-release,Positive
1179,jonasbrothers,1-30,Sarah Rose ,song short,3-2,[],pre-release,Neutral
1180,jonasbrothers,1-30,Rafael Betancourt ,drop single already,1-31,[],pre-release,Negative
1181,jonasbrothers,1-30,MiliMyell🍯🙊 ,f king new era,1-31,[],pre-release,Neutral
1182,jonasbrothers,1-30,Samantha Decker ,cannot wait album tour,1-31,[],pre-release,Neutral
1183,jonasbrothers,1-30,Anne Carroll Antenuc ,damn adult jonas brothers,1-31,[],pre-release,Negative
1184,jonasbrothers,1-30,AnaF22 ,call daddys,1-31,[],pre-release,Neutral
1185,jonasbrothers,1-30,Devon Amsler ,everyone go buy album,1-31,[],pre-release,Neutral
1186,jonasbrothers,1-30,Christina ⭐️ ,blumin excited,1-31,[],pre-release,Positive
1187,jonasbrothers,1-30,Zac ,allgs,2-21,[],pre-release,Neutral
1188,jonasbrothers,1-30,Kim Jisso ,te amo,2-15,[],pre-release,Neutral
1189,jonasbrothers,1-30,Amber Feltham ,shannon,3-29,[],pre-release,Neutral
1190,jonasbrothers,1-30,Emily Cronin ,katearosee,3-15,[],pre-release,Neutral
1191,jonasbrothers,1-30,biancaalvarado49 ,,2-18,[],pre-release,Neutral
1192,jonasbrothers,1-30,shantee  ferguson ,,2-4,[],pre-release,Neutral
1193,jonasbrothers,1-30,Alexis | Home | Lifestyle | NY ,,2-3,[],pre-release,Neutral
1194,jonasbrothers,1-30,I💜MIW🎶 ,comeagainem,2-2,[],pre-release,Neutral
1195,jonasbrothers,1-30,Ally ,alex,2-2,[],pre-release,Neutral
1196,jonasbrothers,1-30,user2663077833444 ,lauren locke,1-31,[],pre-release,Neutral
1197,jonasbrothers,1-30,Pause Sian Breezy ,,1-31,[],pre-release,Neutral
1198,jonasbrothers,1-30,Ri ,natasha,1-31,[],pre-release,Neutral
1199,jonasbrothers,1-30,Maddy Lyons ,,1-31,[],pre-release,Neutral
1200,jonasbrothers,1-30,ELO 🌸 ,margot pilet,1-31,[],pre-release,Neutral
1201,jonasbrothers,1-30,Jenae ,,1-31,[],pre-release,Neutral
1202,jonasbrothers,1-30,jaden brazil ,ashtinbrazil,1-31,[],pre-release,Neutral
1203,jonasbrothers,1-30,G ,,1-31,[],pre-release,Neutral
1204,jonasbrothers,1-30,JEAN 🐼 ,chils boness lez go,1-31,[],pre-release,Neutral
1205,jonasbrothers,1-30,Mikayla Rose ,matty kirstie,1-31,[],pre-release,Neutral
1206,jonasbrothers,1-30,carol_bass_kins ,lanelor album,1-31,[],pre-release,Neutral
1207,jonasbrothers,1-30,Jacqui Roterman ,rachel roterman,1-31,[],pre-release,Neutral
1208,jonasbrothers,1-30,Paige Johnson ,yayyaayyaayayaay,1-31,[],pre-release,Neutral
1209,jonasbrothers,1-30,Charlie Mackay ,ah,1-31,[],pre-release,Neutral
1210,jonasbrothers,1-30,Katlin Skibinski ,,1-31,[],pre-release,Neutral
1211,jonasbrothers,1-30,Zaakirah ,therealkingfar,1-31,[],pre-release,Neutral
1212,jonasbrothers,1-30,sylviasalazar833 ,,1-31,[],pre-release,Neutral
1213,jonasbrothers,1-30,sierra ,kianakemphodge,1-31,[],pre-release,Neutral
1214,jonasbrothers,1-30,Paola Severino ,,1-31,[],pre-release,Neutral
1215,jonasbrothers,1-30,Brittany Crimi ,,1-31,[],pre-release,Neutral
1216,jonasbrothers,1-30,alexisproductions ,,1-31,[],pre-release,Neutral
1217,jonasbrothers,1-30,Kayla Fosegan ,,1-31,[],pre-release,Neutral
1218,jonasbrothers,1-30,Anny Steff ,,3-29,[],pre-release,Neutral
1219,jonasbrothers,1-30,🤍 ,nawel ben,3-24,[],pre-release,Neutral
1220,jonasbrothers,1-30,TammyM ,zena merna,3-21,[],pre-release,Neutral
1221,jonasbrothers,1-30,Gwen D  ,e,2-28,[],pre-release,Neutral
1222,jonasbrothers,1-30,brian.w0ng ,v,2-7,[],pre-release,Neutral
1223,jonasbrothers,1-30,Gabriela ,,2-5,[],pre-release,Neutral
1224,jonasbrothers,1-30,Jana ,chantale,2-3,[],pre-release,Neutral
1225,jonasbrothers,1-30,Karina Andrade ,dani fl,2-2,[],pre-release,Neutral
1226,jonasbrothers,1-30,Kary Luna ,,1-31,[],pre-release,Neutral
1227,jonasbrothers,1-30,Caroline Lemos ,mabeatrizmarinho,1-31,[],pre-release,Neutral
1228,jonasbrothers,1-30,ngochau0047 ,ryan tedder,1-31,[],pre-release,Neutral
1229,jonasbrothers,1-30,Shaley Moore ,jessikamler,1-31,[],pre-release,Neutral
1230,jonasbrothers,1-30,Emily ,gigi,1-31,[],pre-release,Neutral
1231,jonasbrothers,1-30,Larissa Hall ,best birthday present ever thank boys jonas brothers,4-10,[],pre-release,Positive
1232,jonasbrothers,1-30,PrincessBaibee ,,3-30,[],pre-release,Neutral
1233,jonasbrothers,1-30,Tori🔆 ,jo bro,2-4,[],pre-release,Neutral
1234,jonasbrothers,1-30,D0p3azfuck ,look nothing alike,2-2,[],pre-release,Neutral
1235,jonasbrothers,1-30,Charlie Smith ,new jonas era sounding incredibly insane,2-1,[],pre-release,Negative
1236,jonasbrothers,1-30,jabfilms ,,1-31,[],pre-release,Neutral
1237,jonasbrothers,1-30,lj ,come peru please,1-31,[],pre-release,Positive
1238,jonasbrothers,1-30,Caro 🌻 ,cannot wait,1-31,[],pre-release,Neutral
1239,jonasbrothers,1-30,Vero Yepez ,ready,1-31,[],pre-release,Positive
1240,jonasbrothers,1-30,Cassie Benjamin ,hallelujah,1-31,[],pre-release,Positive
1241,jonasbrothers,1-30,shiinydirt ,feel spirit jonbellion place,1-31,[],pre-release,Positive
1242,jonasbrothers,1-30,Isabel ,jesus moo,1-31,[],pre-release,Neutral
1243,jonasbrothers,1-30,Lyss ,cannot look away,1-31,[],pre-release,Neutral
1244,jonasbrothers,1-30,amanda; ,pelo amor de deus,3-8,[],pre-release,Positive
1245,jonasbrothers,1-30,Nathalia Rodrigues V ,como podem envelhecer como vinho n,3-5,[],pre-release,Neutral
1246,jonasbrothers,1-30,Mariana ,wow,3-26,[],pre-release,Positive
1247,jonasbrothers,1-30,live on tour ,help get tickets nyc shows post vids followers waitlist got flight already,3-1,[],pre-release,Positive
1248,jonasbrothers,1-30,Vitiligo King 👑 ,cannot wait,2-28,[],pre-release,Neutral
1249,jonasbrothers,1-30,Above The Clouds ,hot damn,2-24,[],pre-release,Negative
1250,jonasbrothers,1-30,courtney 🫶🏻 ,cruel need spotify right,2-3,[],pre-release,Negative
1251,jonasbrothers,1-30,Lety Gomez ,,2-3,[],pre-release,Neutral
1252,jonasbrothers,1-30,Em' 💃 (Taylor's version) ,louisa mady stark ajsiqishzuqvsuzbauahsizjzuava,1-31,[],pre-release,Neutral
1253,jonasbrothers,1-30,Leah 💫 ,yes,1-31,[],pre-release,Positive
1254,jonasbrothers,1-30,Abby ,finally,1-31,[],pre-release,Neutral
1255,jonasbrothers,1-30,giada💌 ,ah,1-31,[],pre-release,Neutral
1256,jonasbrothers,1-30,Web Design | Photography | 🐶 ,okay someone catch cannot seem stay standing weak knees,1-31,[],pre-release,Negative
1257,jonasbrothers,1-30,Elizabeth Rogan ,simply delicious,1-31,[],pre-release,Positive
1258,jonasbrothers,1-30,a_dorais ,omg,1-31,[],pre-release,Neutral
1259,jonasbrothers,1-30,Valen Magnani ,please come argentina mato,1-31,[],pre-release,Positive
1260,jonasbrothers,1-30,Allison Gardener ,finally,1-31,[],pre-release,Neutral
1261,jonasbrothers,1-30,Nana🌙 ,,1-31,[],pre-release,Neutral
1262,jonasbrothers,1-30,Catie ,omg,1-31,[],pre-release,Neutral
1263,jonasbrothers,1-30,mt ,sexy chills slay kings,1-31,[],pre-release,Positive
1264,jonasbrothers,1-30,angelique ,,1-31,[],pre-release,Neutral
1265,jonasbrothers,1-30,Alyssa Noelle ,yes,1-31,[],pre-release,Positive
1266,jonasbrothers,1-30,kimnicolucci ,,1-31,[],pre-release,Neutral
1267,jonasbrothers,1-30,sammi904 ,,1-31,[],pre-release,Neutral
1268,jonasbrothers,1-30,Michelle ❤️ ,guess got ditch anniversary day boyfriend listen album,1-31,[],pre-release,Neutral
1269,jonasbrothers,1-30,Paige ,ah,1-31,[],pre-release,Neutral
1270,jonasbrothers,1-30,VAMPLUV ,oh,1-31,[],pre-release,Neutral
1271,jonasbrothers,1-30,Barbara ,ah,1-31,[],pre-release,Neutral
1272,jonasbrothers,1-30,S_Dimick ,,1-31,[],pre-release,Neutral
1273,jonasbrothers,1-30,Blair Partin ,crying,1-31,[],pre-release,Negative
1274,jonasbrothers,1-30,Karine Medeiros497 ,hey jb come ti brazil next year please year broke,3-25,[],pre-release,Negative
1275,jonasbrothers,1-30,Maria Eduarda Schelles ,j pode vir p br hein j pode,3-20,[],pre-release,Neutral
1276,jonasbrothers,1-30,Wendy Iudica ,por favoorr vengan argentina,2-18,[],pre-release,Neutral
1277,jonasbrothers,1-30,Ochoa502 ,se la,2-7,[],pre-release,Neutral
1278,jonasbrothers,1-30,Albani Fernández ,vengan venezuela,2-2,[],pre-release,Neutral
1279,jonasbrothers,1-30,Marina da Rosa ,pronta jobros,1-31,[],pre-release,Neutral
1280,jonasbrothers,1-30,narayanaechiveste ,,1-31,[],pre-release,Neutral
1281,jonasbrothers,1-30,Shwickstarship ,,1-31,[],pre-release,Neutral
1282,jonasbrothers,1-30,Cassie (Taylor's Version) ,,1-31,[],pre-release,Neutral
1283,jonasbrothers,1-30,Mackenzie Wilson ,asdfghhllekabbaa,1-31,[],pre-release,Neutral
1284,jonasbrothers,1-30,Kate 🌞 ,need extended version wings,4-1,[],pre-release,Neutral
1285,jonasbrothers,1-30,crystalsalgado68 ,make camp rock,3-19,[],pre-release,Neutral
1286,jonasbrothers,1-30,Chanel ,jonas brothers album birthday,3-14,[],pre-release,Neutral
1287,jonasbrothers,1-30,Meggie ,giving styx end,3-9,[],pre-release,Positive
1288,jonasbrothers,1-30,Stormy Renee ,next album expect kelly clarkson,3-3,[],pre-release,Neutral
1289,jonasbrothers,1-30,Gage Jackson ,screaming pumped,3-2,[],pre-release,Negative
1290,jonasbrothers,1-30,Sabrinawally’s ,,2-28,[],pre-release,Neutral
1291,jonasbrothers,1-30,a_sparkel_ ,covered wings would love checked jonas brothers wings cover spark youtube thank,2-27,[],pre-release,Positive
1292,jonasbrothers,1-30,Iesha P ,everybodys buying album,2-24,[],pre-release,Neutral
1293,jonasbrothers,1-30,Michelle ,eye excited,2-20,[],pre-release,Positive
1294,jonasbrothers,1-30,KARA ,slay,2-19,[],pre-release,Neutral
1295,jonasbrothers,1-30,Monique Lagessie ,aw guys releasing birthday,2-18,[],pre-release,Neutral
1296,jonasbrothers,1-30,evanwics ,jonas brothets uou made newsong,2-14,[],pre-release,Neutral
1297,beyonce,2022-7-29,TikTok ,hive sleeping tonight,2022-7-29,[],post-release,Neutral
1298,beyonce,2022-7-29,Shalissaaaaaa😎🧍🏾‍♀️🥴💖 ,nah church girl took lil loop ngl,2022-7-29,[],post-release,Negative
1299,beyonce,2022-7-29,ChannDaily 🏳️‍🌈 ,transition cuff energy never sleep guess,2022-7-29,[],post-release,Positive
1300,beyonce,2022-7-29,ZAYA ,renaissance truly,2022-7-29,[],post-release,Positive
1301,beyonce,2022-7-29,joeybonvie ,alien superstar everything,2022-7-29,[],post-release,Neutral
1302,beyonce,2022-7-29,BaddieBey😜😜😜 ,beyonc ate deeply sorry people leaked work spend blood sweat tears still anyways,2022-7-29,[],post-release,Negative
1303,beyonce,2022-7-29,Challan ,literally entire day marked calendar,2022-7-29,[],post-release,Neutral
1304,beyonce,2022-7-29,Syd (YourHealthCareScoop) ,madam transitions even realize halfway energy,2022-7-29,[],post-release,Positive
1305,beyonce,2022-7-29,Oliver Sims IV ,way realize songs transitions smooth,2022-7-29,[],post-release,Neutral
1306,beyonce,2022-7-29,Therealsnowsister 🎀 ,sike got,2022-8-4,[],post-release,Neutral
1307,beyonce,2022-7-29,Nate White ,let us go leme put knee pads,2022-7-29,[],post-release,Neutral
1308,beyonce,2022-7-29,JuicyBodyGoddess ,thique new soul song,2022-7-29,[],post-release,Neutral
1309,beyonce,2022-7-29,Vanna_314 ,bey ready church girl,2022-7-29,[],post-release,Positive
1310,beyonce,2022-7-29,ZURI⚡️ ,quit job fell love album queen thank,2022-7-29,[],post-release,Positive
1311,beyonce,2022-7-29,Best of Vogue™ ,losing right,2022-7-29,[],post-release,Negative
1312,beyonce,2022-7-29,back pain ,virgos groove slaying,2022-7-29,[],post-release,Neutral
1313,beyonce,2022-7-29,Stream Renaissance ,already topping charts queen industry,2022-7-29,[],post-release,Neutral
1314,beyonce,2022-7-29,Mo Ashlei ,virgos queen gave us another anthem,2022-7-29,[],post-release,Neutral
1315,beyonce,2022-7-29,bran ,album everything kidding,2022-7-29,[],post-release,Positive
1316,beyonce,2022-7-29,Beynet ,know visuals gon go crazy,2022-7-29,[],post-release,Negative
1317,beyonce,2022-7-29,MegaGoneFree ,queen bee back,2022-7-29,[],post-release,Neutral
1318,beyonce,2022-7-29,Jöshuaxavious ⭐️ ,church girls rise,2022-7-29,[],post-release,Neutral
1319,beyonce,2022-7-29,Mrs. Johnnitta Jackson ,love thique already beyonc,2022-7-29,[],post-release,Positive
1320,beyonce,2022-7-29,PatD Lucky ,,2022-7-29,[],post-release,Neutral
1321,beyonce,2022-7-29,hnicholsillustration ,lucky,2022-7-29,[],post-release,Positive
1322,beyonce,2022-7-29,Canaan ,move though,2022-7-29,[],post-release,Neutral
1323,beyonce,2022-7-29,Texas Humor ,sleeping tn,2022-7-29,[],post-release,Neutral
1324,beyonce,2022-7-29,Fernanda ,beyonce literally beautiful,2022-7-29,[],post-release,Positive
1325,beyonce,2022-7-29,Josh Dior 🤟🏾😛 ,ready,2022-7-29,[],post-release,Positive
1326,beyonce,2022-7-29,Btypep ,love reason b joined tt promote album knows audience marketing,2022-7-30,[],post-release,Positive
1327,beyonce,2022-7-29,Rah ,ready,2022-7-29,[],post-release,Positive
1328,beyonce,2022-7-29,lust ,beyonc mother,2022-7-29,[],post-release,Neutral
1329,beyonce,2022-7-29,Shawn Thomas 🇺🇸🇮🇳 ,back,2022-7-29,[],post-release,Neutral
1330,beyonce,2022-7-29,Riz ,beyonc beyonc,2022-7-29,[],post-release,Neutral
1331,beyonce,2022-7-29,RT4 ,classic album sure best,2022-7-29,[],post-release,Positive
1332,beyonce,2022-7-29,Laya ,hi beyonc,2022-7-29,[],post-release,Neutral
1333,beyonce,2022-7-29,Daniel Lykke Holm ,album saved summer,2022-7-29,[],post-release,Positive
1334,beyonce,2022-7-29,Austun Reid ,early beyonc tiktok,2022-7-29,[],post-release,Neutral
1335,beyonce,2022-7-29,bran ,pure honey best thing ever heard,2022-7-29,[],post-release,Positive
1336,beyonce,2022-7-29,Teyana Taylor 🐞 ,love album,2022-7-29,[],post-release,Positive
1337,beyonce,2022-7-29,Thee Muses ,understand already listened five times full least,2022-7-30,[],post-release,Neutral
1338,beyonce,2022-7-29,𝓓𝓪𝓷𝓪𝔂𝓮́ 👼🏽 ,whole album straight fire shook idc nobody say love,2022-7-29,[],post-release,Positive
1339,beyonce,2022-7-29,Thickleeyonce ,yes please,2022-7-29,[],post-release,Positive
1340,beyonce,2022-7-29,𝙇𝙀𝙊® ,lying blocking get flop era,2022-8-1,[],post-release,Negative
1341,beyonce,2022-7-29,Gab ,top songs album alien superstar cuff church girl,2022-7-29,[],post-release,Positive
1342,beyonce,2022-7-29,isaac ,ready,2022-7-29,[],post-release,Positive
1343,beyonce,2022-7-29,Meme Monroe ,acts right albums dropping,2022-7-29,[],post-release,Neutral
1344,beyonce,2022-7-29,Yoncé’s Wife💞💍 ,cannot breathe bey,2022-7-29,[],post-release,Neutral
1345,beyonce,2022-7-29,Kenyana Keke Houston ,best birthday gift ever,2022-7-29,[],post-release,Positive
1346,beyonce,2022-7-29,Matona Ngidi ,let us talk pure honey,2022-7-31,[],post-release,Neutral
1347,beyonce,2022-7-29,Cameron Goode ,queen,2022-7-29,[],post-release,Neutral
1348,beyonce,2022-7-29,Izzy Tha God ,album year,2022-7-29,[],post-release,Neutral
1349,beyonce,2022-7-29,nia ,cannot stop watching,2022-7-29,[],post-release,Positive
1350,beyonce,2022-7-29,jaz ,listened songs omg thank,2022-7-29,[],post-release,Positive
1351,beyonce,2022-7-29,Shera ,entire album serious vibe seamless beautiful,2022-7-29,[],post-release,Positive
1352,beyonce,2022-7-29,TerryKaye ,cmon,2022-7-29,[],post-release,Neutral
1353,beyonce,2022-7-29,Kai | Natural Hair + Beauty ,much good nights rest,2022-7-29,[],post-release,Positive
1354,beyonce,2022-7-29,Mason Blake ,mother,2022-8-3,[],post-release,Neutral
1355,beyonce,2022-7-29,s12h11 ,ohh waited long heard album honest wanted soul r b like sasha fierce album hm happened,2022-7-29,[],post-release,Positive
1356,beyonce,2022-7-29,YonceSupport ,mother,2022-7-29,[],post-release,Neutral
1357,beyonce,2022-7-29,Louise Epa-Rolfe ,pure honey,2022-7-29,[],post-release,Neutral
1358,beyonce,2022-7-29,Jamesia Manning ,heard album,2022-7-29,[],post-release,Neutral
1359,beyonce,2022-7-29,✨AJ✨ ,orbit,2022-7-29,[],post-release,Neutral
1360,beyonce,2022-7-29,Griot JBHarris ,yas,2022-7-29,[],post-release,Neutral
1361,beyonce,2022-7-29,Ashley Dalton ,queen,2022-7-29,[],post-release,Neutral
1362,beyonce,2022-7-29,Sebastian Urdiales ,queen back,2022-7-29,[],post-release,Neutral
1363,beyonce,2022-7-29,Retard ,listening album right,2022-7-29,[],post-release,Neutral
1364,beyonce,2022-7-29,Just Huge ,interesting,2022-7-29,[],post-release,Positive
1365,beyonce,2022-7-29,Crystal ,mother mother album baybe whew,2022-7-29,[],post-release,Neutral
1366,beyonce,2022-7-29,beyonce ,queen industry,2022-7-29,[],post-release,Neutral
1367,beyonce,2022-7-29,Sukhraj Bassi ,took friday knew going hyped,2022-7-29,[],post-release,Neutral
1368,beyonce,2022-7-29,naie ♡ ,visuals eating,2022-7-30,[],post-release,Neutral
1369,beyonce,2022-7-29,HollywoodGenGen ,yas,2022-7-29,[],post-release,Neutral
1370,beyonce,2022-7-29,Hayden Delishaas ,early lets go,2022-7-29,[],post-release,Neutral
1371,beyonce,2022-7-29,Crystal in the laboratory ,loved definitely skips album,2022-7-29,[],post-release,Positive
1372,beyonce,2022-7-29,sebas ,mother arrived,2022-7-29,[],post-release,Neutral
1373,beyonce,2022-7-29,Nicki Minaj ,album fire queenn,2022-7-29,[],post-release,Negative
1374,beyonce,2022-7-29,Mike ,church girl wow,2022-7-29,[],post-release,Positive
1375,beyonce,2022-7-29,Shenee ,like incredible awe crying shaking losing,2022-7-29,[],post-release,Negative
1376,beyonce,2022-7-29,B. Lee ☀️ ,taking,2022-7-29,[],post-release,Neutral
1377,beyonce,2022-7-29,Keith Donald ,album,2022-7-29,[],post-release,Neutral
1378,beyonce,2022-7-29,Elyssia Mariè ,queen b,2022-7-29,[],post-release,Neutral
1379,beyonce,2022-7-29,ADHD while Black ,please gasping,2022-7-29,[],post-release,Positive
1380,beyonce,2022-7-29,Eric. ,sleeping tonight,2022-7-29,[],post-release,Neutral
1381,beyonce,2022-7-29,salamandra ,first,2022-7-29,[],post-release,Neutral
1382,beyonce,2022-7-29,Brandi Smith ,ok queen,2022-7-29,[],post-release,Positive
1383,beyonce,2022-7-29,Luminous Rah ,look hear music knew ready,2022-7-29,[],post-release,Positive
1384,beyonce,2022-7-29,h3rizonmusic ,,2022-8-7,[],post-release,Neutral
1385,beyonce,2022-7-29,𝙗𝙤𝙣𝙣𝙞𝙚𝙮𝙤𝙣𝙘𝙚 ,cannot breathe,2022-7-29,[],post-release,Neutral
1386,beyonce,2022-7-29,Kiara ,queen mother live breathe,2022-7-29,[],post-release,Neutral
1387,beyonce,2022-7-29,STALLI. ,real active lately,2022-7-29,[],post-release,Positive
1388,beyonce,2022-7-29,Blippi ,else listened whole thing one sitting,2022-7-29,[],post-release,Neutral
1389,beyonce,2022-7-29,Ivyonbeat._ ,omg,2022-7-29,[],post-release,Neutral
1390,beyonce,2022-7-29,JRSaxophonic ,werk madam get,2022-7-29,[],post-release,Neutral
1391,beyonce,2022-7-29,𝐷𝑎𝑣𝑖𝑑🤍😍 ,listened da album nd worth,2022-7-29,[],post-release,Positive
1392,beyonce,2022-7-29,. ,hey still also,2022-7-29,[],post-release,Neutral
1393,beyonce,2022-7-29,Veam Razaleigh ,sleeping,2022-7-29,[],post-release,Neutral
1394,beyonce,2022-7-29,✨AJ✨ ,get freaking right,2022-7-29,[],post-release,Negative
1395,beyonce,2022-7-29,beyoncé ,queen,2022-8-7,[],post-release,Neutral
1396,beyonce,2022-7-29,Widowed Mama ,likes know way early,2022-7-29,[],post-release,Positive
1397,beyonce,2022-7-29,editzbylyric ,woah mad early,2022-7-29,[],post-release,Negative
1398,beyonce,2022-7-29,Elle Bee ,yes,2022-8-12,[],post-release,Positive
1399,beyonce,2022-7-29,Prince_Desmonddd ,one else world thinks like us minds wired different headquarters shipped away lmao,2022-8-21,[],post-release,Positive
1400,beyonce,2022-7-29,theonakaelang ,going sell kidney album,2022-11-21,[],post-release,Neutral
1401,beyonce,2022-7-29,Flower. _.wrrks ,heated everything,3d ago ,[],post-release,Neutral
1402,beyonce,2022-7-29,Doctor Neket ,beyonce,3d ago ,[],post-release,Neutral
1403,beyonce,2022-7-29,The 🔌 ,know r gave sasha fierce experience n way around channel match frequency,5d ago ,[],post-release,Neutral
1404,beyonce,2022-7-29,Fabie_971 ,best ever,1w ago ,[],post-release,Positive
1405,beyonce,2022-7-29,Gogos Corner ,woman everything,6-8,[],post-release,Neutral
1406,beyonce,2022-7-29,Littlefinger apologist ,year,6-3,[],post-release,Neutral
1407,beyonce,2022-7-29,user548001151017 ,follow back,6-2,[],post-release,Neutral
1408,beyonce,2022-7-29,somerica ,queen,5-31,[],post-release,Neutral
1409,beyonce,2022-7-29,FailForRealz ,gen z care beyonc obv got message posted couple videos abandoned account,5-30,[],post-release,Positive
1410,beyonce,2022-7-29,Honyeh ,selling tickets london concert anyones interested,5-29,[],post-release,Positive
1411,beyonce,2022-7-29,T. marguerite ,beyonce diva,5-28,[],post-release,Neutral
1412,beyonce,2022-7-29,💜𝙈𝙤𝙣𝙞𝙘𝙖💜♍️ ,h town fabolous,5-28,[],post-release,Neutral
1413,beyonce,2022-7-29,Trong Kien ,girl years visuals please,5-27,[],post-release,Positive
1414,beyonce,2022-7-29,CLASSIC KETOGENIC DIET 101 ,,5-27,[],post-release,Neutral
1415,beyonce,2022-7-29,quardiasmith ,people girl talented versitle mass prep well know worthy said like amany well yel however playing,5-26,[],post-release,Positive
1416,beyonce,2022-7-29,RonelMiller NL ,nice,5-21,[],post-release,Positive
1417,beyonce,2022-7-29,FeetZ ,shoes,5-18,[],post-release,Neutral
1418,beyonce,2022-7-29,camcam04💜 ,tomorrow day beyhive bout lit ready,5-9,[],post-release,Positive
1419,beyonce,2022-7-29,user24755331864 ,hello beyonce want collaborate new songs,5-7,[],post-release,Positive
1420,beyonce,2022-7-29,art ,turn god sweet,5-5,[],post-release,Positive
1421,beyonce,2022-7-29,♒️ ,renaissance yet begun,5-2,[],post-release,Neutral
1422,beyonce,2022-7-29,Miasalleh0 ,way,5-1,[],post-release,Neutral
1423,beyonce,2022-7-29,Thalya Oliveira ,,4-27,[],post-release,Neutral
1424,beyonce,2022-7-29,𝒯𝑜𝒹𝒶𝒽💟 ,beyonc,4-26,[],post-release,Neutral
