,Tweet_Website,Author_Web_Page_URL,Tweet_Time,Tweet_Content,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews,Artist,hashtags,users,Type,Sentiment
289,https://twitter.com/loverrsick/status/1222674408894009345,https://twitter.com/loverrsick,2020-01-30 0:14:29,daylightsoty,,,1.0,Dua Lipa,[],loverrsick,pre-release,Neutral
290,https://twitter.com/alrightwalls/status/1222674422600998915,https://twitter.com/alrightwalls,2020-01-30 0:14:33,love idbqoznwosb dead,1.0,,,Dua Lipa,[],alrightwalls,pre-release,Neutral
291,https://twitter.com/hejjlinnea/status/1222674426786983936,https://twitter.com/hejjlinnea,2020-01-30 0:14:34,serve,1.0,,,Dua Lipa,[],hejjlinnea,pre-release,Neutral
292,https://twitter.com/alrightwalls/status/1222674464414015490,https://twitter.com/alrightwalls,2020-01-30 0:14:43,pls duimg happy exited cannot wait,1.0,,,Dua Lipa,[],alrightwalls,pre-release,Positive
293,https://twitter.com/thorsmoonchild/status/1222674468910370816,https://twitter.com/thorsmoonchild,2020-01-30 0:14:44,finally ever wanted,1.0,,,Dua Lipa,[],thorsmoonchild,pre-release,Neutral
294,https://twitter.com/lostboylawley/status/1222674483690995721,https://twitter.com/lostboylawley,2020-01-30 0:14:47,period,1.0,,,Dua Lipa,[],lostboylawley,pre-release,Neutral
295,https://twitter.com/duandragons/status/1222674553995964416,https://twitter.com/duandragons,2020-01-30 0:15:4,love,1.0,,,Dua Lipa,[],duandragons,pre-release,Positive
296,https://twitter.com/duawlipa/status/1222674566344073222,https://twitter.com/duawlipa,2020-01-30 0:15:7,,1.0,,,Dua Lipa,[],duawlipa,pre-release,Neutral
297,https://twitter.com/gngnostalgia/status/1222674587269455882,https://twitter.com/gngnostalgia,2020-01-30 0:15:12,saved pop music,2.0,,,Dua Lipa,[],gngnostalgia,pre-release,Positive
298,https://twitter.com/JEROM___/status/1222674598161997824,https://twitter.com/JEROM___,2020-01-30 0:15:15,run,1.0,,,Dua Lipa,[],JEROM___,pre-release,Neutral
299,https://twitter.com/lovewithinari/status/1222674605766336514,https://twitter.com/lovewithinari,2020-01-30 0:15:16,want preorder give link,1.0,,,Dua Lipa,[],lovewithinari,pre-release,Positive
300,https://twitter.com/billyonIine/status/1222674613517406208,https://twitter.com/billyonIine,2020-01-30 0:15:18,cover april omfg much,1.0,,,Dua Lipa,[],billyonIine,pre-release,Neutral
301,https://twitter.com/duawlipa/status/1222674616252059649,https://twitter.com/duawlipa,2020-01-30 0:15:19,amazing,1.0,,,Dua Lipa,[],duawlipa,pre-release,Positive
302,https://twitter.com/grndxlipa/status/1222674645511561216,https://twitter.com/grndxlipa,2020-01-30 0:15:26,cannot breathe,1.0,,,Dua Lipa,[],grndxlipa,pre-release,Neutral
303,https://twitter.com/cyberleil/status/1222674651710742529,https://twitter.com/cyberleil,2020-01-30 0:15:27,serve face mamas,1.0,,,Dua Lipa,[],cyberleil,pre-release,Neutral
304,https://twitter.com/sateenie/status/1222674661160275968,https://twitter.com/sateenie,2020-01-30 0:15:30,amazing,1.0,,,Dua Lipa,[],sateenie,pre-release,Positive
305,https://twitter.com/billyonIine/status/1222674613517406208,https://twitter.com/billyonIine,2020-01-30 0:15:18,cover april omfg much,1.0,,,Dua Lipa,[],billyonIine,pre-release,Neutral
306,https://twitter.com/duawlipa/status/1222674616252059649,https://twitter.com/duawlipa,2020-01-30 0:15:19,amazing,1.0,,,Dua Lipa,[],duawlipa,pre-release,Positive
307,https://twitter.com/mirrorbald/status/1222674661785378816,https://twitter.com/mirrorbald,2020-01-30 0:15:30,power,1.0,,,Dua Lipa,[],mirrorbald,pre-release,Neutral
308,https://twitter.com/_nicxcx_/status/1222674664096522241,https://twitter.com/_nicxcx_,2020-01-30 0:15:30,want normani feat,1.0,,,Dua Lipa,[],_nicxcx_,pre-release,Positive
309,https://twitter.com/wtfemmanueI/status/1222674666378203137,https://twitter.com/wtfemmanueI,2020-01-30 0:15:31,grateful,1.0,,,Dua Lipa,[],wtfemmanueI,pre-release,Positive
310,https://twitter.com/beabadoob/status/1222674670446616576,https://twitter.com/beabadoob,2020-01-30 0:15:32,excited,1.0,,,Dua Lipa,[],beabadoob,pre-release,Positive
311,https://twitter.com/wideawakeora/status/1222674677534883840,https://twitter.com/wideawakeora,2020-01-30 0:15:33,exact month birthday thank,1.0,,,Dua Lipa,[],wideawakeora,pre-release,Positive
312,https://twitter.com/beabadoob/status/1222674696157745156,https://twitter.com/beabadoob,2020-01-30 0:15:38,love,1.0,,,Dua Lipa,[],beabadoob,pre-release,Positive
313,https://twitter.com/chromaticdoll/status/1222674714851594240,https://twitter.com/chromaticdoll,2020-01-30 0:15:42,dua lipa said,1.0,,,Dua Lipa,[],chromaticdoll,pre-release,Neutral
314,https://twitter.com/GiantNarwhal/status/1222674738222419970,https://twitter.com/GiantNarwhal,2020-01-30 0:15:48,birthday gift,2.0,,,Dua Lipa,[],GiantNarwhal,pre-release,Positive
315,https://twitter.com/itsrenwn/status/1222674778932289536,https://twitter.com/itsrenwn,2020-01-30 0:15:58,te amo,1.0,,,Dua Lipa,[],itsrenwn,pre-release,Neutral
316,https://twitter.com/hradcandy/status/1222674786985369601,https://twitter.com/hradcandy,2020-01-30 0:16:0,period,1.0,,,Dua Lipa,[],hradcandy,pre-release,Neutral
317,https://twitter.com/BeyLesion/status/1222674803292696576,https://twitter.com/BeyLesion,2020-01-30 0:16:3,bow queen,2.0,,,Dua Lipa,[],BeyLesion,pre-release,Neutral
318,https://twitter.com/imthecyrus/status/1222674804760891392,https://twitter.com/imthecyrus,2020-01-30 0:16:4,dula peep miley album please,1.0,,,Dua Lipa,[],imthecyrus,pre-release,Positive
319,https://twitter.com/katycatjavi/status/1222674806597877760,https://twitter.com/katycatjavi,2020-01-30 0:16:4,te quiero,1.0,,,Dua Lipa,[],katycatjavi,pre-release,Neutral
320,https://twitter.com/katycatlightt/status/1222674817029042176,https://twitter.com/katycatlightt,2020-01-30 0:16:7,queen,2.0,,,Dua Lipa,[],katycatlightt,pre-release,Neutral
321,https://twitter.com/boylifeinbr/status/1222674819038269446,https://twitter.com/boylifeinbr,2020-01-30 0:16:7,eduarda eu amei que voc fazendo uber x,1.0,,,Dua Lipa,[],boylifeinbr,pre-release,Neutral
322,https://twitter.com/katycatlightt/status/1222674849035767809,https://twitter.com/katycatlightt,2020-01-30 0:16:14,yass,2.0,,,Dua Lipa,[],katycatlightt,pre-release,Neutral
323,https://twitter.com/ericvar96/status/1222674868300173312,https://twitter.com/ericvar96,2020-01-30 0:16:19,gorgeous purchasing queen,2.0,,,Dua Lipa,[],ericvar96,pre-release,Positive
324,https://twitter.com/lipancstalgia/status/1222674883122999296,https://twitter.com/lipancstalgia,2020-01-30 0:16:22,iconic,1.0,,,Dua Lipa,[],lipancstalgia,pre-release,Neutral
325,https://twitter.com/vscdalessandro/status/1222674945974685700,https://twitter.com/vscdalessandro,2020-01-30 0:16:37,us tour dates,1.0,,,Dua Lipa,[],vscdalessandro,pre-release,Neutral
326,https://twitter.com/foIknostalgia/status/1222674971924869120,https://twitter.com/foIknostalgia,2020-01-30 0:16:44,legend,1.0,,,Dua Lipa,[],foIknostalgia,pre-release,Neutral
327,https://twitter.com/alejotwits/status/1222674996679663618,https://twitter.com/alejotwits,2020-01-30 0:16:50,justo para mi cumple choice stan,1.0,,,Dua Lipa,[],alejotwits,pre-release,Neutral
328,https://twitter.com/foIknostalgia/status/1222674997254283269,https://twitter.com/foIknostalgia,2020-01-30 0:16:50,ate everyone,1.0,,,Dua Lipa,[],foIknostalgia,pre-release,Neutral
329,https://twitter.com/trajo1000/status/1222675003755368449,https://twitter.com/trajo1000,2020-01-30 0:16:51,lenda,1.0,,,Dua Lipa,[],trajo1000,pre-release,Neutral
330,https://twitter.com/musicboxpetals/status/1222675073729007624,https://twitter.com/musicboxpetals,2020-01-30 0:17:8,queen,1.0,,,Dua Lipa,[],musicboxpetals,pre-release,Neutral
331,https://twitter.com/TevinJC/status/1222675167819644928,https://twitter.com/TevinJC,2020-01-30 0:17:30,ready,2.0,,,Dua Lipa,[],TevinJC,pre-release,Positive
332,https://twitter.com/michelbitch/status/1222675200598315008,https://twitter.com/michelbitch,2020-01-30 0:17:38,perfeita se fala nisso cara corona virus list relmpago,,,,Dua Lipa,[],michelbitch,pre-release,Neutral
333,https://twitter.com/badgalknowless/status/1222675213068001280,https://twitter.com/badgalknowless,2020-01-30 0:17:41,yass,1.0,,,Dua Lipa,[],badgalknowless,pre-release,Neutral
334,https://twitter.com/barrettjcole/status/1222675228117151744,https://twitter.com/barrettjcole,2020-01-30 0:17:45,kill,1.0,,,Dua Lipa,[],barrettjcole,pre-release,Negative
335,https://twitter.com/rosaliasfave/status/1222675295276347392,https://twitter.com/rosaliasfave,2020-01-30 0:18:1,excited,1.0,,,Dua Lipa,[],rosaliasfave,pre-release,Positive
336,https://twitter.com/zemarinho_/status/1222675312804274183,https://twitter.com/zemarinho_,2020-01-30 0:18:5,debut de bilho de stream vem afinal l vai vamos ter trs singles n amada,1.0,,,Dua Lipa,[],zemarinho_,pre-release,Neutral
337,https://twitter.com/hayanxstalgia/status/1222675379594440707,https://twitter.com/hayanxstalgia,2020-01-30 0:18:21,countdown set futurenostalgia duaiscoming,,,1.0,Dua Lipa,"['#futurenostalgia', '#duaiscoming']",hayanxstalgia,pre-release,Neutral
338,https://twitter.com/JoelAdkinss/status/1222675381704175616,https://twitter.com/JoelAdkinss,2020-01-30 0:18:21,girl april third make march something cannot wait long omg,1.0,,,Dua Lipa,[],JoelAdkinss,pre-release,Neutral
339,https://twitter.com/Nekohrii/status/1222675388679233538,https://twitter.com/Nekohrii,2020-01-30 0:18:23,omg help,1.0,,,Dua Lipa,[],Nekohrii,pre-release,Positive
340,https://twitter.com/zi6eom/status/1222675482509885440,https://twitter.com/zi6eom,2020-01-30 0:18:45,madam,1.0,,,Dua Lipa,[],zi6eom,pre-release,Neutral
341,https://twitter.com/vincentprologo/status/1222675707551088640,https://twitter.com/vincentprologo,2020-01-30 0:19:39,run mami,2.0,,,Dua Lipa,[],vincentprologo,pre-release,Neutral
342,https://twitter.com/scummy_mann/status/1222675732817641472,https://twitter.com/scummy_mann,2020-01-30 0:19:45,mulher abril longe nossa,3.0,,,Dua Lipa,[],scummy_mann,pre-release,Neutral
343,https://twitter.com/DXCKlIISTAN/status/1222675758923091969,https://twitter.com/DXCKlIISTAN,2020-01-30 0:19:51,queen,2.0,,,Dua Lipa,[],DXCKlIISTAN,pre-release,Neutral
344,https://twitter.com/vs_gabr/status/1222675978004193288,https://twitter.com/vs_gabr,2020-01-30 0:20:44,right,5.0,,1.0,Dua Lipa,[],vs_gabr,pre-release,Neutral
345,https://twitter.com/yungmonsterx/status/1222676125907935232,https://twitter.com/yungmonsterx,2020-01-30 0:21:19,want see url,44.0,7.0,1.0,Dua Lipa,[],yungmonsterx,pre-release,Positive
346,https://twitter.com/mikoleao/status/1222676352601657345,https://twitter.com/mikoleao,2020-01-30 0:22:13,aoty,1.0,,1.0,Dua Lipa,[],mikoleao,pre-release,Neutral
347,https://twitter.com/idkdeclan/status/1222676439423688705,https://twitter.com/idkdeclan,2020-01-30 0:22:34,serve serve,4.0,,,Dua Lipa,[],idkdeclan,pre-release,Neutral
348,https://twitter.com/wiutness/status/1222676477470224384,https://twitter.com/wiutness,2020-01-30 0:22:43,mothers daughter porra,2.0,,,Dua Lipa,[],wiutness,pre-release,Neutral
349,https://twitter.com/dualipanoticia/status/1222676633594793984,https://twitter.com/dualipanoticia,2020-01-30 0:23:20,album year,58.0,,,Dua Lipa,[],dualipanoticia,pre-release,Neutral
350,https://twitter.com/hayanxstalgia/status/1222675379594440707,https://twitter.com/hayanxstalgia,2020-01-30 0:18:21,countdown set futurenostalgia duaiscoming,,,1.0,Dua Lipa,"['#futurenostalgia', '#duaiscoming']",hayanxstalgia,pre-release,Neutral
351,https://twitter.com/hayanxstalgia/status/1222675379594440707,https://twitter.com/hayanxstalgia,2020-01-30 0:18:21,countdown set futurenostalgia duaiscoming,,,1.0,Dua Lipa,"['#futurenostalgia', '#duaiscoming']",hayanxstalgia,pre-release,Neutral
352,https://twitter.com/vincentprologo/status/1222675707551088640,https://twitter.com/vincentprologo,2020-01-30 0:19:39,run mami,2.0,,,Dua Lipa,[],vincentprologo,pre-release,Neutral
353,https://twitter.com/halsey/status/1218035958588698624/retweets,https://twitter.com/halsey,2020-01-17 5:2:57,torturing beautiful wait life come end manic manicthealbum url,,,,Halsey,['#manicthealbum'],,pre-release,Neutral
354,https://twitter.com/alyssaaaflip/status/1218036092705943553,https://twitter.com/alyssaaaflip,2020-01-17 5:3:29,excited listen start finish,2.0,,1.0,Halsey,[],,pre-release,Positive
355,https://twitter.com/ERICTHEINVENTOR/status/1218037377706446848,https://twitter.com/ERICTHEINVENTOR,2020-01-17 5:8:35,let us fucking go,,,,Halsey,[],,pre-release,Neutral
356,https://twitter.com/yisingkao/status/1218041338647601154,https://twitter.com/yisingkao,2020-01-17 5:24:19,proud,,,,Halsey,[],,pre-release,Positive
357,https://twitter.com/TxrnadoSZN/status/1218204922593923074,https://twitter.com/TxrnadoSZN,2020-01-17 16:14:21,killing boys sounds like duet auroramusic,,,,Halsey,[],,pre-release,Negative
358,https://twitter.com/peta/status/1218236048561623042,https://twitter.com/peta,2020-01-17 18:18:2,congratulations beautiful piece art love manicthealbum much,15.0,,1.0,Halsey,['#manicthealbum'],,pre-release,Positive
359,https://twitter.com/spillz4daze/status/1232829730530963456,https://twitter.com/spillz4daze,2020-02-27 0:48:7,yo clementine,,,,Halsey,[],,pre-release,Neutral
360,https://twitter.com/fkatyler/status/1218036000515076098,https://twitter.com/fkatyler,2020-01-17 5:3:7,yes follow,2.0,,,Halsey,[],,pre-release,Positive
361,https://twitter.com/overipepeaches/status/1218036009419575296,https://twitter.com/overipepeaches,2020-01-17 5:3:9,proud,9.0,,1.0,Halsey,[],,pre-release,Positive
362,https://twitter.com/maroonexile/status/1218036013819420672,https://twitter.com/maroonexile,2020-01-17 5:3:10,sobbing,1.0,,,Halsey,[],,pre-release,Negative
363,https://twitter.com/iichliwptrack12/status/1218036017002770432,https://twitter.com/iichliwptrack12,2020-01-17 5:3:11,wo,1.0,,,Halsey,[],,pre-release,Neutral
364,https://twitter.com/pisc3spiss/status/1218036027601887232,https://twitter.com/pisc3spiss,2020-01-17 5:3:13,fucking crying,1.0,,,Halsey,[],,pre-release,Negative
365,https://twitter.com/swtnrcherry/status/1218036030147682304,https://twitter.com/swtnrcherry,2020-01-17 5:3:14,yes yes,1.0,,,Halsey,[],,pre-release,Positive
366,https://twitter.com/3amsinterlude/status/1218036033692033024,https://twitter.com/3amsinterlude,2020-01-17 5:3:15,fucking proud,1.0,,,Halsey,[],,pre-release,Positive
367,https://twitter.com/traditionkylee/status/1218036037244637184,https://twitter.com/traditionkylee,2020-01-17 5:3:15,already love,1.0,,,Halsey,[],,pre-release,Positive
368,https://twitter.com/overipepeaches/status/1218036038700060672,https://twitter.com/overipepeaches,2020-01-17 5:3:16,follow spree,6.0,,,Halsey,[],,pre-release,Neutral
369,https://twitter.com/doritheweirdo/status/1218036039140376576,https://twitter.com/doritheweirdo,2020-01-17 5:3:16,minutes late,1.0,,,Halsey,[],,pre-release,Neutral
370,https://twitter.com/hilanard/status/1218036040625278977,https://twitter.com/hilanard,2020-01-17 5:3:16,c try,,,1.0,Halsey,[],,pre-release,Neutral
371,https://twitter.com/ERICTHEINVENTOR/status/1218037377706446848,https://twitter.com/ERICTHEINVENTOR,2020-01-17 5:8:35,let us fucking go,,,,Halsey,[],,pre-release,Neutral
372,https://twitter.com/yisingkao/status/1218041338647601154,https://twitter.com/yisingkao,2020-01-17 5:24:19,proud,,,,Halsey,[],,pre-release,Positive
373,https://twitter.com/TxrnadoSZN/status/1218204922593923074,https://twitter.com/TxrnadoSZN,2020-01-17 16:14:21,killing boys sounds like duet auroramusic,,,,Halsey,[],,pre-release,Negative
374,https://twitter.com/peta/status/1218236048561623042,https://twitter.com/peta,2020-01-17 18:18:2,congratulations beautiful piece art love manicthealbum much,15.0,,1.0,Halsey,['#manicthealbum'],,pre-release,Positive
375,https://twitter.com/spillz4daze/status/1232829730530963456,https://twitter.com/spillz4daze,2020-02-27 0:48:7,yo clementine,,,,Halsey,[],,pre-release,Neutral
376,https://twitter.com/fkatyler/status/1218036000515076098,https://twitter.com/fkatyler,2020-01-17 5:3:7,yes follow,2.0,,,Halsey,[],,pre-release,Positive
377,https://twitter.com/overipepeaches/status/1218036009419575296,https://twitter.com/overipepeaches,2020-01-17 5:3:9,proud,9.0,,1.0,Halsey,[],,pre-release,Positive
378,https://twitter.com/maroonexile/status/1218036013819420672,https://twitter.com/maroonexile,2020-01-17 5:3:10,sobbing,1.0,,,Halsey,[],,pre-release,Negative
379,https://twitter.com/iichliwptrack12/status/1218036017002770432,https://twitter.com/iichliwptrack12,2020-01-17 5:3:11,wo,1.0,,,Halsey,[],,pre-release,Neutral
380,https://twitter.com/pisc3spiss/status/1218036027601887232,https://twitter.com/pisc3spiss,2020-01-17 5:3:13,fucking crying,1.0,,,Halsey,[],,pre-release,Negative
381,https://twitter.com/swtnrcherry/status/1218036030147682304,https://twitter.com/swtnrcherry,2020-01-17 5:3:14,yes yes,1.0,,,Halsey,[],,pre-release,Positive
382,https://twitter.com/3amsinterlude/status/1218036033692033024,https://twitter.com/3amsinterlude,2020-01-17 5:3:15,fucking proud,1.0,,,Halsey,[],,pre-release,Positive
383,https://twitter.com/traditionkylee/status/1218036037244637184,https://twitter.com/traditionkylee,2020-01-17 5:3:15,already love,1.0,,,Halsey,[],,pre-release,Positive
384,https://twitter.com/overipepeaches/status/1218036038700060672,https://twitter.com/overipepeaches,2020-01-17 5:3:16,follow spree,6.0,,,Halsey,[],,pre-release,Neutral
385,https://twitter.com/doritheweirdo/status/1218036039140376576,https://twitter.com/doritheweirdo,2020-01-17 5:3:16,minutes late,1.0,,,Halsey,[],,pre-release,Neutral
386,https://twitter.com/hilanard/status/1218036040625278977,https://twitter.com/hilanard,2020-01-17 5:3:16,c try,,,1.0,Halsey,[],,pre-release,Neutral
387,https://twitter.com/ellieliima/status/1218036043032608770,https://twitter.com/ellieliima,2020-01-17 5:3:17,love forever,13.0,,,Halsey,[],,pre-release,Positive
388,https://twitter.com/wrote100letters/status/1218036044475568128,https://twitter.com/wrote100letters,2020-01-17 5:3:17,stop crying first song,2.0,1.0,,Halsey,[],,pre-release,Negative
389,https://twitter.com/notconorr/status/1218036045675139073,https://twitter.com/notconorr,2020-01-17 5:3:17,streaming manicthealbum,1.0,,,Halsey,['#manicthealbum'],,pre-release,Neutral
390,https://twitter.com/aureumnightmare/status/1218036049814966272,https://twitter.com/aureumnightmare,2020-01-17 5:3:18,holy fuck hsjsjsjs,19.0,1.0,,Halsey,[],,pre-release,Negative
391,https://twitter.com/meg4444rose/status/1218036056655835136,https://twitter.com/meg4444rose,2020-01-17 5:3:20,proud love manicthealbum,1.0,,,Halsey,['#manicthealbum'],,pre-release,Positive
392,https://twitter.com/sharksinthemall/status/1218036056831885312,https://twitter.com/sharksinthemall,2020-01-17 5:3:20,listening right close tears already,1.0,,,Halsey,[],,pre-release,Negative
393,https://twitter.com/chloexhopeless/status/1218036062838067202,https://twitter.com/chloexhopeless,2020-01-17 5:3:22,omg finally happening,1.0,,,Halsey,[],,pre-release,Neutral
394,https://twitter.com/heartskippin/status/1218036063471534080,https://twitter.com/heartskippin,2020-01-17 5:3:22,insanely proud,1.0,,,Halsey,[],,pre-release,Positive
395,https://twitter.com/broswiftie13/status/1218036064050270208,https://twitter.com/broswiftie13,2020-01-17 5:3:22,proud,2.0,,,Halsey,[],,pre-release,Positive
396,https://twitter.com/Gobeyyyyy/status/1218036064847384576,https://twitter.com/Gobeyyyyy,2020-01-17 5:3:22,thank,2.0,,,Halsey,[],,pre-release,Positive
397,https://twitter.com/intobIue/status/1218036067380498433,https://twitter.com/intobIue,2020-01-17 5:3:23,fucking proud,1.0,,,Halsey,[],,pre-release,Positive
398,https://twitter.com/rllyjisoo/status/1218036070400413701,https://twitter.com/rllyjisoo,2020-01-17 5:3:23,talk bout pls love,1.0,,,Halsey,[],,pre-release,Positive
399,https://twitter.com/dishakk_/status/1218036073001033730,https://twitter.com/dishakk_,2020-01-17 5:3:24,nice meet ashley,1.0,,,Halsey,[],,pre-release,Positive
400,https://twitter.com/tristaalisha/status/1218036075752493056,https://twitter.com/tristaalisha,2020-01-17 5:3:25,love already mot even done ashley,12.0,,2.0,Halsey,[],,pre-release,Positive
401,https://twitter.com/exesincheck/status/1218036076280832000,https://twitter.com/exesincheck,2020-01-17 5:3:25,oroud,1.0,,,Halsey,[],,pre-release,Neutral
402,https://twitter.com/MarissaEstelle/status/1218036081154777090,https://twitter.com/MarissaEstelle,2020-01-17 5:3:26,streaming sis,1.0,,,Halsey,[],,pre-release,Neutral
403,https://twitter.com/yoreecechill/status/1218036083360854017,https://twitter.com/yoreecechill,2020-01-17 5:3:26,already sobbing,2.0,,,Halsey,[],,pre-release,Negative
404,https://twitter.com/KarlaxGomez/status/1218036086825504768,https://twitter.com/KarlaxGomez,2020-01-17 5:3:27,crying first song ashley,1.0,,,Halsey,[],,pre-release,Negative
405,https://twitter.com/IamNichlas/status/1218036089228857344,https://twitter.com/IamNichlas,2020-01-17 5:3:28,ofmsy uwuwuwuwu pove,1.0,,,Halsey,[],,pre-release,Neutral
406,https://twitter.com/meg4444rose/status/1218036095008563200,https://twitter.com/meg4444rose,2020-01-17 5:3:29,ashley,3.0,1.0,,Halsey,[],,pre-release,Neutral
407,https://twitter.com/stardustvinyls/status/1218036095839096832,https://twitter.com/stardustvinyls,2020-01-17 5:3:29,one song already crying,1.0,,,Halsey,[],,pre-release,Negative
408,https://twitter.com/blondiesmatter/status/1218036096900009984,https://twitter.com/blondiesmatter,2020-01-17 5:3:30,love much,1.0,,,Halsey,[],,pre-release,Positive
409,https://twitter.com/triviastarlight/status/1218036098854805504,https://twitter.com/triviastarlight,2020-01-17 5:3:30,proud,1.0,,,Halsey,[],,pre-release,Positive
410,https://twitter.com/sveetrevnge/status/1218036099282542592,https://twitter.com/sveetrevnge,2020-01-17 5:3:30,proud endlessly proud,1.0,,,Halsey,[],,pre-release,Positive
411,https://twitter.com/psychwardhalsey/status/1218036099668267008,https://twitter.com/psychwardhalsey,2020-01-17 5:3:30,seconds ashley crying,1.0,,,Halsey,[],,pre-release,Negative
412,https://twitter.com/February1878/status/1218036100419276806,https://twitter.com/February1878,2020-01-17 5:3:31,thank music,1.0,,2.0,Halsey,[],,pre-release,Positive
413,https://twitter.com/kihyunoi/status/1218036102776279040,https://twitter.com/kihyunoi,2020-01-17 5:3:31,love much,1.0,,,Halsey,[],,pre-release,Positive
414,https://twitter.com/euphorichaIsey/status/1218036106354053121,https://twitter.com/euphorichaIsey,2020-01-17 5:3:32,already new zealand,10.0,2.0,2.0,Halsey,['#1'],,pre-release,Neutral
415,https://twitter.com/nvlaone/status/1218036117330628608,https://twitter.com/nvlaone,2020-01-17 5:3:35,love proud always,1.0,,,Halsey,[],,pre-release,Positive
416,https://twitter.com/slowdownhalsey/status/1218036124393910272,https://twitter.com/slowdownhalsey,2020-01-17 5:3:36,proud thank sharing us,1.0,,,Halsey,[],,pre-release,Positive
417,https://twitter.com/seeingalex/status/1218036127938031616,https://twitter.com/seeingalex,2020-01-17 5:3:37,see side manicthealbum,1.0,,,Halsey,['#manicthealbum'],,pre-release,Neutral
418,https://twitter.com/milfminoru/status/1218036137241075712,https://twitter.com/milfminoru,2020-01-17 5:3:39,album superior,1.0,,,Halsey,[],,pre-release,Positive
419,https://twitter.com/agustrkives/status/1218036141867188224,https://twitter.com/agustrkives,2020-01-17 5:3:40,way want fucking cry ashley love much,,,1.0,Halsey,[],,pre-release,Positive
420,https://twitter.com/breakherdownnn/status/1218036142794313735,https://twitter.com/breakherdownnn,2020-01-17 5:3:41,chest hurting beating heart bursting right ah,,,1.0,Halsey,[],,pre-release,Negative
421,https://twitter.com/EmisPositions/status/1218036142865469448,https://twitter.com/EmisPositions,2020-01-17 5:3:41,incredible love much,1.0,,,Halsey,[],,pre-release,Positive
422,https://twitter.com/eleo_ellis/status/1218036143146590210,https://twitter.com/eleo_ellis,2020-01-17 5:3:41,met halsey worst music helped grow recover pain met felt free talking stuff today got meet ashley see grew thank sharing thoughts halsey manicthealbum,46.0,5.0,1.0,Halsey,['#manicthealbum'],,pre-release,Positive
423,https://twitter.com/remdropsss/status/1218036143511482368,https://twitter.com/remdropsss,2020-01-17 5:3:41,listening right say,253.0,38.0,1.0,Halsey,[],,pre-release,Neutral
424,https://twitter.com/alwaysgcf/status/1218036146892087296,https://twitter.com/alwaysgcf,2020-01-17 5:3:42,listening ashley right manicthealbum,2.0,,,Halsey,['#manicthealbum'],,pre-release,Neutral
425,https://twitter.com/holliisasone/status/1218036165854412800,https://twitter.com/holliisasone,2020-01-17 5:3:46,proud,1.0,,,Halsey,[],,pre-release,Positive
426,https://twitter.com/focusonme98/status/1218036168467591170,https://twitter.com/focusonme98,2020-01-17 5:3:47,oh god,1.0,,,Halsey,[],,pre-release,Positive
427,https://twitter.com/cynthiaruth95/status/1218036169633599489,https://twitter.com/cynthiaruth95,2020-01-17 5:3:47,beautifully heartbreaking uplifting hilarious hopeful,145.0,8.0,2.0,Halsey,[],,pre-release,Positive
428,https://twitter.com/minjoonies/status/1218036174360584192,https://twitter.com/minjoonies,2020-01-17 5:3:48,manicthealbum begins,1.0,,,Halsey,['#manicthealbum'],,pre-release,Neutral
429,https://twitter.com/ItsSammiSmith/status/1218036181293654016,https://twitter.com/ItsSammiSmith,2020-01-17 5:3:50,words cannot describe proud thankful big lady love,2.0,,,Halsey,[],,pre-release,Negative
430,https://twitter.com/NICEGIRLDARLIN/status/1218036191880073216,https://twitter.com/NICEGIRLDARLIN,2020-01-17 5:3:52,best album girl already means world,1.0,,,Halsey,[],,pre-release,Positive
431,https://twitter.com/midnightshadxws/status/1218036199077576705,https://twitter.com/midnightshadxws,2020-01-17 5:3:54,baby love love thank piece art look feelings,2.0,,,Halsey,[],,pre-release,Positive
432,https://twitter.com/beabadoob/status/1218036199346114561,https://twitter.com/beabadoob,2020-01-17 5:3:54,proud baby manicthealbum,1.0,,,Halsey,['#manicthealbum'],,pre-release,Positive
433,https://twitter.com/jnnghobi/status/1218036202433060866,https://twitter.com/jnnghobi,2020-01-17 5:3:55,currently listening track,1.0,1.0,,Halsey,[],,pre-release,Neutral
434,https://twitter.com/NE3KYY/status/1218036207101280256,https://twitter.com/NE3KYY,2020-01-17 5:3:56,tu chingado culo wey aun esta en mxico ptm,,,1.0,Halsey,[],,pre-release,Neutral
435,https://twitter.com/cthshigh/status/1218036207872962560,https://twitter.com/cthshigh,2020-01-17 5:3:56,starting,1.0,1.0,,Halsey,[],,pre-release,Neutral
436,https://twitter.com/hopelessxangel/status/1218036209148141569,https://twitter.com/hopelessxangel,2020-01-17 5:3:56,avril inspired,13.0,,1.0,Halsey,[],,pre-release,Positive
437,https://twitter.com/beabadoob/status/1218036209903177728,https://twitter.com/beabadoob,2020-01-17 5:3:57,song excited perform tour manicthealbum,4.0,,,Halsey,['#manicthealbum'],,pre-release,Positive
438,https://twitter.com/cthshigh/status/1218036207872962560,https://twitter.com/cthshigh,2020-01-17 5:3:56,starting,1.0,1.0,,Halsey,[],,pre-release,Neutral
439,https://twitter.com/ineeditdigital/status/1218036216764997633,https://twitter.com/ineeditdigital,2020-01-17 5:3:58,love proud hope know,1.0,,,Halsey,[],,pre-release,Positive
